CustomerID,DaysSinceLastPurchase,TotalTransactions,TotalProductsPurchased,TotalSpend,UniqueProductsPurchased,Is_UK,AverageTransactionValue
13994.0,3,6,886,2188.44,116,1,364.74
13995.0,15,5,867,1383.49,54,1,276.698
13999.0,10,12,2142,3721.46,99,1,310.12166666666667
14000.0,211,1,638,404.06,9,1,404.06
14001.0,45,3,752,1665.5800000000002,32,1,555.1933333333334
14002.0,134,2,763,432.63,40,1,216.315
14004.0,43,7,2628,4499.44,101,1,642.7771428571428
14005.0,9,5,2353,2758.5,47,1,551.7
14006.0,115,3,641,962.19,22,1,320.73
14009.0,198,2,355,676.11,41,1,338.055
14012.0,277,1,148,263.4,9,1,263.4
14013.0,110,3,462,473.02,30,1,157.67333333333332
14014.0,77,1,877,386.5,28,1,386.5
14015.0,52,1,378,917.34,20,1,917.34
14019.0,46,3,1037,1421.61,37,1,473.86999999999995
14020.0,16,2,429,591.8,36,1,295.9
14021.0,155,3,186,614.2,21,1,204.73333333333335
14022.0,225,1,400,373.1,24,1,373.1
14023.0,7,2,345,584.07,30,1,292.035
14024.0,121,2,130,286.1,14,1,143.05
14027.0,60,1,62,104.82,6,1,104.82
14029.0,63,2,186,432.26,13,1,216.13
14030.0,18,8,1268,2091.88,181,1,261.485
14032.0,2,11,2025,2942.74,51,1,267.52181818181816
14034.0,22,3,415,643.84,77,1,214.61333333333334
14035.0,28,5,625,1176.23,30,1,235.246
14036.0,284,1,249,568.9,35,1,568.9
14037.0,176,2,45,145.95000000000002,26,1,72.97500000000001
14038.0,78,3,911,1415.98,59,1,471.99333333333334
14039.0,33,1,92,152.2,6,1,152.2
14040.0,40,12,1331,3098.75,134,1,258.2291666666667
14041.0,266,1,51,87.0,16,1,87.0
14044.0,26,4,282,576.02,152,1,144.005
14045.0,109,3,388,1417.1999999999998,3,1,472.3999999999999
14046.0,284,1,224,81.6,7,1,81.6
14047.0,8,5,349,1227.01,21,1,245.402
14048.0,305,1,254,332.78000000000003,68,1,332.78000000000003
14050.0,31,2,653,705.98,46,1,352.99
14051.0,0,23,3025,11309.89,47,1,491.73434782608695
14052.0,19,1,87,222.86,55,1,222.86
14053.0,124,2,215,260.25,2,1,130.125
14054.0,65,1,62,92.46,6,1,92.46
14055.0,106,1,216,725.6400000000001,10,1,725.6400000000001
14057.0,23,17,4842,6168.8099999999995,175,1,362.8711764705882
14059.0,266,1,128,183.6,8,1,183.6
14060.0,4,19,4983,5947.72,79,1,313.03789473684213
14062.0,9,12,5205,8722.67,49,1,726.8891666666667
14064.0,29,5,1685,1177.15,53,1,235.43
14066.0,266,1,45,152.55,7,1,152.55
14067.0,63,2,350,343.42,44,1,171.71
14068.0,320,1,57,225.45000000000002,19,1,225.45000000000002
14071.0,3,8,894,1371.52,243,1,171.44
14073.0,32,1,124,125.53999999999999,11,1,125.53999999999999
14075.0,4,3,754,942.26,33,1,314.08666666666664
14076.0,129,1,69,100.07,37,1,100.07
14077.0,40,5,253,490.21,30,1,98.042
14078.0,101,6,293,1020.6399999999999,40,1,170.10666666666665
14079.0,124,1,301,375.1,12,1,375.1
14080.0,32,1,48,45.599999999999994,4,1,45.599999999999994
14081.0,302,2,563,839.97,111,1,419.985
14082.0,364,1,110,182.25,28,1,182.25
14083.0,4,9,675,901.74,143,1,100.19333333333333
14085.0,2,17,2956,4128.82,244,1,242.87176470588233
14087.0,2,1,233,170.79999999999998,52,1,170.79999999999998
14089.0,56,1,133,158.75,13,1,158.75
14090.0,324,1,72,76.32000000000001,1,1,76.32000000000001
14092.0,7,14,2006,3899.91,116,1,278.565
14093.0,12,1,371,407.79,88,1,407.79
14098.0,36,1,102,144.42,19,1,144.42
14099.0,16,11,1857,2621.73,145,1,238.3390909090909
14100.0,137,1,62,189.0,23,1,189.0
14102.0,5,5,764,1083.83,30,1,216.766
14104.0,154,2,29,183.32,13,1,91.66
14105.0,239,1,800,1266.23,74,1,1266.23
14107.0,51,7,1649,2369.15,57,1,338.45
14108.0,30,2,345,558.4300000000001,31,1,279.21500000000003
14109.0,72,1,84,127.2,8,1,127.2
14110.0,3,12,2183,5093.22,81,1,424.435
14111.0,14,4,457,677.85,9,1,169.4625
14112.0,22,7,1557,2657.35,110,1,379.62142857142857
14113.0,3,4,719,1739.72,24,1,434.93
14114.0,273,2,86,352.3,13,1,176.15
14116.0,19,5,632,1240.51,55,1,248.102
14117.0,143,1,72,90.0,3,1,90.0
14121.0,3,4,1819,2578.45,136,1,644.6125
14124.0,84,1,1618,419.58000000000004,4,1,419.58000000000004
14125.0,10,3,1517,2597.47,151,1,865.8233333333333
14126.0,7,3,495,655.73,12,1,218.57666666666668
14127.0,122,3,245,561.21,31,1,187.07000000000002
14128.0,60,2,546,604.8,38,1,302.4
14129.0,1,5,592,1123.8600000000001,31,1,224.77200000000002
14130.0,319,1,250,453.86,63,1,453.86
14132.0,2,11,3325,3527.5299999999997,97,1,320.68454545454546
14133.0,129,3,322,540.14,22,1,180.04666666666665
14135.0,1,15,3629,4384.91,85,1,292.32733333333334
14138.0,1,2,600,965.8800000000001,40,1,482.94000000000005
14139.0,46,1,510,415.82,26,1,415.82
14140.0,3,2,811,935.05,60,1,467.525
14141.0,2,4,355,915.13,27,1,228.7825
14142.0,373,1,313,311.81,22,1,311.81
14143.0,133,1,30,115.8,7,1,115.8
14145.0,46,2,120,594.0,1,1,297.0
14146.0,8,5,2346,4117.32,178,1,823.4639999999999
14147.0,78,2,108,483.4,4,1,241.7
14148.0,233,1,16,157.2,3,1,157.2
14149.0,220,1,152,345.4,22,1,345.4
14150.0,35,2,460,633.5600000000001,21,1,316.78000000000003
14152.0,75,2,591,522.05,40,1,261.025
14154.0,239,2,440,1335.12,51,1,667.56
14155.0,266,1,3,17.85,1,1,17.85
14157.0,19,2,249,361.59000000000003,40,1,180.79500000000002
14158.0,40,1,756,497.16,40,1,497.16
14159.0,19,11,3847,4048.93,432,1,368.08454545454543
14161.0,215,3,392,991.27,80,1,330.42333333333335
14162.0,173,2,130,271.96,24,1,135.98
14163.0,87,4,683,1456.8899999999999,27,1,364.22249999999997
14164.0,70,2,1021,1616.77,27,1,808.385
14165.0,275,1,46,101.91,18,1,101.91
14167.0,39,4,43,126.19,18,1,31.5475
14171.0,98,1,112,310.62,49,1,310.62
14173.0,10,4,132,407.94,26,1,101.985
14174.0,33,1,85,125.21000000000001,22,1,125.21000000000001
14175.0,59,3,1392,3099.2,131,1,1033.0666666666666
14176.0,297,4,161,455.70000000000005,24,1,113.92500000000001
14177.0,86,3,195,523.61,31,1,174.53666666666666
14178.0,8,7,1443,1556.77,182,1,222.3957142857143
14179.0,40,2,310,674.07,129,1,337.035
14180.0,10,25,629,4239.92,95,1,169.5968
14184.0,66,1,127,452.89,24,1,452.89
14185.0,331,1,6,197.65,3,1,197.65
14188.0,30,6,1027,1817.66,32,1,302.9433333333333
14189.0,2,15,3648,4367.34,164,1,291.156
14191.0,1,13,3299,3746.66,129,1,288.20461538461535
14193.0,67,2,385,778.39,30,1,389.195
14195.0,201,2,472,767.2,6,1,383.6
14196.0,106,1,78,172.32,5,1,172.32
14198.0,18,4,256,640.55,31,1,160.1375
14199.0,218,1,28,185.39999999999998,2,1,185.39999999999998
14201.0,60,7,542,700.28,28,1,100.03999999999999
14204.0,2,1,68,135.41,32,1,135.41
14205.0,16,2,196,429.9,21,1,214.95
14206.0,239,1,276,328.15999999999997,20,1,328.15999999999997
14208.0,94,1,89,141.24,9,1,141.24
14209.0,10,6,529,1643.53,52,1,273.9216666666667
14210.0,105,6,597,1676.47,54,1,279.4116666666667
14211.0,53,9,1152,2056.9,83,1,228.54444444444445
14212.0,89,1,1152,1070.48,9,1,1070.48
14214.0,30,5,676,807.88,53,1,161.576
14215.0,11,6,1226,1716.16,92,1,286.0266666666667
14216.0,3,4,527,1680.0,43,1,420.0
14217.0,1,17,635,1868.58,71,1,109.91647058823528
14218.0,42,1,82,103.06,7,1,103.06
14219.0,4,1,66,86.46000000000001,6,1,86.46000000000001
14220.0,247,2,268,617.4,20,1,308.7
14221.0,42,9,2062,3077.5,115,1,341.94444444444446
14222.0,177,1,529,604.97,36,1,604.97
14223.0,92,3,557,973.01,48,1,324.33666666666664
14224.0,110,4,477,994.29,100,1,248.5725
14226.0,28,5,1292,2197.79,63,1,439.558
14227.0,26,10,1652,3038.06,110,1,303.806
14229.0,51,3,610,1547.2,29,1,515.7333333333333
14231.0,183,3,383,788.51,44,1,262.83666666666664
14232.0,42,5,1795,1866.66,70,1,373.332
14233.0,49,4,680,1462.72,30,1,365.68
14234.0,22,4,893,715.04,101,1,178.76
14235.0,75,5,1635,2537.86,61,1,507.572
14236.0,80,2,278,477.41999999999996,13,1,238.70999999999998
14237.0,373,1,38,161.0,9,1,161.0
14238.0,326,1,105,138.15,7,1,138.15
14239.0,43,11,885,2120.25,75,1,192.75
14240.0,30,2,400,821.64,34,1,410.82
14241.0,183,1,146,213.70000000000002,10,1,213.70000000000002
14242.0,234,2,91,204.85,11,1,102.425
14243.0,8,10,1066,2317.76,89,1,231.776
14245.0,219,2,902,1554.07,98,1,777.035
14246.0,110,3,804,1474.06,57,1,491.3533333333333
14247.0,278,1,30,95.02,15,1,95.02
14248.0,318,1,102,302.58,8,1,302.58
14250.0,7,3,1200,1904.05,94,1,634.6833333333333
14251.0,1,5,1674,2879.7000000000003,37,1,575.94
14256.0,260,2,412,949.16,50,1,474.58
14257.0,64,5,1630,3010.07,82,1,602.014
14258.0,9,9,5556,8497.5,47,1,944.1666666666666
14259.0,141,1,54,89.1,3,1,89.1
14261.0,50,2,378,1132.05,49,1,566.025
14262.0,8,8,1645,2618.23,87,1,327.27875
14264.0,154,2,70,333.97,15,1,166.985
14265.0,109,2,269,465.68,28,0,232.84
14267.0,162,3,512,1463.1399999999999,24,1,487.7133333333333
14270.0,331,1,197,492.65000000000003,29,1,492.65000000000003
14271.0,225,1,58,81.78,7,1,81.78
14272.0,73,2,387,368.92,25,1,184.46
14273.0,51,4,187,381.52,18,1,95.38
14276.0,98,3,682,1039.14,48,1,346.38000000000005
14280.0,196,1,40,129.0,7,1,129.0
14282.0,3,15,2344,3138.2200000000003,64,1,209.2146666666667
14284.0,30,2,146,530.3,20,1,265.15
14285.0,21,3,539,1904.1100000000001,17,1,634.7033333333334
14286.0,23,3,4095,4435.61,210,1,1478.5366666666666
14287.0,8,3,261,176.63,9,1,58.876666666666665
14288.0,213,1,188,426.6,16,1,426.6
14289.0,8,6,272,872.5600000000001,30,1,145.42666666666668
14290.0,11,5,815,2096.64,81,1,419.328
14291.0,1,11,2749,3883.25,145,1,353.02272727272725
14292.0,7,9,1351,3327.53,61,1,369.72555555555556
14293.0,3,4,675,954.96,48,1,238.74
14295.0,40,1,84,166.20000000000002,5,1,166.20000000000002
14297.0,17,4,857,1271.33,47,1,317.8325
14299.0,8,9,2081,3809.62,90,1,423.2911111111111
14300.0,18,1,32,43.2,3,1,43.2
14301.0,117,1,606,640.14,13,1,640.14
14304.0,222,1,139,383.45,17,1,383.45
14305.0,71,3,1038,1751.26,90,1,583.7533333333333
14306.0,51,2,1075,2093.32,33,1,1046.66
14307.0,88,6,1988,2811.22,143,1,468.53666666666663
14309.0,8,9,1585,2324.09,70,1,258.2322222222222
14311.0,242,1,139,279.81,18,1,279.81
14312.0,46,6,968,1506.19,68,1,251.03166666666667
14314.0,106,1,296,120.0,8,1,120.0
14315.0,44,6,897,2168.83,57,1,361.47166666666664
14317.0,64,1,255,508.58000000000004,24,1,508.58000000000004
14320.0,206,2,302,386.94,26,1,193.47
14321.0,10,5,2226,1400.07,103,1,280.014
14323.0,114,2,334,598.34,31,1,299.17
14326.0,242,1,95,149.85,6,1,149.85
14327.0,163,1,115,240.85,11,1,240.85
14329.0,17,7,3023,4816.14,212,1,688.0200000000001
14331.0,124,2,252,462.65999999999997,27,1,231.32999999999998
14332.0,22,3,448,816.36,20,1,272.12
14333.0,67,1,58,415.2,15,1,415.2
14334.0,16,8,1597,2368.23,87,1,296.02875
14335.0,16,2,317,426.38,50,0,213.19
14336.0,16,4,1677,1509.89,71,1,377.4725
14338.0,161,2,302,562.12,28,1,281.06
14339.0,242,1,168,309.52,14,1,309.52
14340.0,218,1,58,134.7,6,1,134.7
14341.0,45,8,1328,2028.45,104,1,253.55625
14342.0,21,4,347,668.5600000000001,18,1,167.14000000000001
14344.0,127,8,234,620.9,46,1,77.6125
14345.0,38,1,46,91.97999999999999,5,1,91.97999999999999
14346.0,120,2,459,758.12,41,1,379.06
14348.0,260,1,183,409.57,18,1,409.57
14349.0,10,1,83,121.45,29,1,121.45
14350.0,274,1,129,191.67,13,1,191.67
14351.0,164,1,12,51.0,1,1,51.0
14352.0,157,4,478,983.5600000000001,41,1,245.89000000000001
14353.0,215,1,64,90.6,6,1,90.6
14354.0,5,2,174,145.74,7,1,72.87
14355.0,365,1,92,174.4,11,1,174.4
14356.0,79,2,269,685.63,32,1,342.815
14357.0,43,1,142,214.98000000000002,37,1,214.98000000000002
14359.0,19,3,359,897.18,43,1,299.06
14360.0,31,4,1139,2118.03,104,1,529.5075
14362.0,22,1,96,151.5,37,1,151.5
14364.0,108,8,1752,3323.1,56,1,415.3875
14367.0,8,16,4087,8315.39,255,1,519.711875
14368.0,319,1,36,155.0,8,1,155.0
14371.0,295,1,34,100.5,4,1,100.5
14373.0,358,1,17,76.55,4,1,76.55
14375.0,185,1,161,203.65,45,1,203.65
14377.0,191,2,207,581.65,10,1,290.825
14379.0,44,2,243,257.15,31,1,128.575
14381.0,52,1,131,186.33,52,1,186.33
14382.0,26,1,1035,514.56,104,1,514.56
14383.0,38,3,751,1170.41,44,1,390.1366666666667
14385.0,9,3,135,192.75,12,1,64.25
14386.0,296,1,54,142.4,7,1,142.4
14387.0,32,3,659,1440.27,103,1,480.09
14388.0,10,8,1807,2992.18,119,1,374.0225
14389.0,65,2,649,877.06,30,1,438.53
14390.0,10,9,1923,3929.36,118,1,436.59555555555556
14393.0,218,1,13,67.95,5,1,67.95
14395.0,2,9,1536,3265.17,165,1,362.7966666666667
14396.0,65,2,212,443.84,68,1,221.92
14397.0,2,19,1890,2612.96,18,1,137.52421052631578
14400.0,149,1,454,574.7,25,1,574.7
14401.0,4,13,3901,3493.62,90,1,268.74
14403.0,130,4,393,1305.35,15,1,326.3375
14404.0,33,6,784,1352.99,67,1,225.49833333333333
14406.0,119,1,61,118.25,6,1,118.25
14407.0,107,5,1187,1977.8500000000001,60,1,395.57000000000005
14408.0,10,7,1521,2554.06,56,1,364.86571428571426
14409.0,71,6,1069,1746.75,35,1,291.125
14410.0,92,9,510,1000.33,143,1,111.14777777777778
14411.0,310,1,196,1063.0,14,1,1063.0
14412.0,42,2,738,729.9499999999999,41,1,364.97499999999997
14413.0,362,1,67,121.05,22,1,121.05
14414.0,91,7,1926,1045.52,52,1,149.35999999999999
14415.0,1,13,2704,5314.9,262,1,408.8384615384615
14416.0,22,2,326,490.22,13,1,245.11
14418.0,3,3,1568,1826.28,107,1,608.76
14419.0,10,6,453,990.74,106,1,165.12333333333333
14420.0,99,1,334,387.52,29,1,387.52
14421.0,57,2,347,715.01,23,1,357.505
14422.0,0,6,2742,3888.92,173,1,648.1533333333333
14423.0,218,1,56,102.0,2,1,102.0
14424.0,17,1,48,322.08,1,1,322.08
14426.0,23,10,2615,4346.39,172,1,434.639
14427.0,50,2,228,363.34000000000003,16,1,181.67000000000002
14428.0,7,5,404,1163.17,102,1,232.63400000000001
14431.0,302,1,130,470.36,17,1,470.36
14432.0,9,6,1511,1700.78,206,1,283.4633333333333
14434.0,21,6,368,1372.8,3,1,228.79999999999998
14436.0,98,1,81,66.5,6,1,66.5
14437.0,365,1,60,63.0,5,1,63.0
14438.0,306,1,72,112.4,8,1,112.4
14440.0,8,5,408,1805.48,25,1,361.096
14441.0,0,4,410,1571.0900000000001,40,1,392.77250000000004
14442.0,204,2,457,1579.32,57,0,789.66
14443.0,53,4,901,1379.4,81,1,344.85
14446.0,0,4,799,895.01,206,1,223.7525
14447.0,18,5,529,1003.9300000000001,49,1,200.786
14448.0,364,1,28,62.55,15,1,62.55
14449.0,18,4,669,821.74,175,1,205.435
14450.0,180,3,233,453.13,30,1,151.04333333333332
14451.0,60,2,302,585.18,76,1,292.59
14452.0,10,2,103,223.73,49,1,111.865
14453.0,190,1,43,106.76,17,1,106.76
14456.0,5,9,2537,2752.44,518,1,305.82666666666665
14457.0,310,1,88,113.64,4,1,113.64
14459.0,155,1,720,1759.92,35,1,1759.92
14460.0,110,2,641,299.46,10,1,149.73
14461.0,148,3,710,1770.85,153,1,590.2833333333333
14462.0,66,11,865,1821.26,135,1,165.5690909090909
14463.0,98,2,148,336.12,4,1,168.06
14465.0,246,3,274,584.56,97,1,194.85333333333332
14466.0,29,7,922,2067.6,33,1,295.37142857142857
14467.0,17,4,266,573.5600000000001,65,1,143.39000000000001
14470.0,11,2,177,399.39,35,1,199.695
14472.0,103,8,984,1670.82,129,1,208.8525
14473.0,74,2,88,234.34000000000003,7,1,117.17000000000002
14474.0,46,1,140,547.66,29,1,547.66
14475.0,71,3,373,761.35,31,1,253.78333333333333
14476.0,257,1,81,157.85,15,1,157.85
14477.0,19,3,320,607.6,4,1,202.53333333333333
14479.0,253,2,111,298.55,17,1,149.275
14480.0,11,1,143,279.05,13,1,279.05
14481.0,164,2,461,609.99,23,1,304.995
14482.0,18,6,1258,1306.25,96,1,217.70833333333334
14483.0,281,1,97,137.1,9,1,137.1
14484.0,50,1,210,321.92,14,1,321.92
14485.0,38,1,70,162.8,44,1,162.8
14487.0,26,6,640,1089.0,98,1,181.5
14488.0,67,1,775,1034.28,44,1,1034.28
14489.0,207,1,269,400.98,27,1,400.98
14491.0,175,2,135,325.93,16,1,162.965
14493.0,7,5,1184,2163.15,83,1,432.63
14494.0,25,1,92,139.56,7,1,139.56
14495.0,50,2,52,103.0,5,1,51.5
14496.0,311,2,159,538.8100000000001,16,1,269.40500000000003
14497.0,309,1,227,459.77,28,1,459.77
14498.0,42,5,1011,1894.5,153,1,378.9
14499.0,26,3,446,727.54,138,1,242.51333333333332
14500.0,88,3,117,356.85,6,1,118.95
14501.0,183,2,137,241.13,8,1,120.565
14502.0,19,11,1281,2223.84,326,1,202.16727272727275
14503.0,3,6,1870,3353.12,106,1,558.8533333333334
14504.0,47,4,282,564.18,70,1,141.045
14506.0,17,5,626,1789.66,182,1,357.932
14507.0,23,6,553,1236.03,72,1,206.005
14508.0,22,2,127,258.02,50,1,129.01
14511.0,11,5,776,1303.21,52,1,260.642
14512.0,187,2,118,269.48,18,1,134.74
14513.0,100,3,329,373.99,10,1,124.66333333333334
14514.0,61,3,426,779.5,52,1,259.8333333333333
14515.0,17,5,1035,1967.66,62,1,393.53200000000004
14517.0,33,2,75,300.25,15,1,150.125
14518.0,64,1,278,174.37,16,1,174.37
14520.0,1,1,16,43.2,2,1,43.2
14522.0,24,4,443,894.24,12,1,223.56
14523.0,108,1,130,138.91,8,1,138.91
14524.0,31,9,596,1666.43,145,1,185.1588888888889
14525.0,19,9,2228,3207.29,202,1,356.36555555555555
14528.0,37,1,278,364.21999999999997,18,1,364.21999999999997
14529.0,60,3,310,550.15,173,1,183.38333333333333
14530.0,25,6,1190,2634.36,127,1,439.06
14532.0,236,4,258,832.0500000000001,40,1,208.01250000000002
14533.0,24,7,3999,1933.92,52,1,276.2742857142857
14534.0,2,18,1854,4057.82,293,1,225.43444444444447
14535.0,60,3,1726,2643.03,264,1,881.0100000000001
14536.0,259,1,36,163.3,16,1,163.3
14537.0,57,1,120,355.56,10,1,355.56
14538.0,64,2,137,335.15,18,1,167.575
14539.0,15,2,428,537.48,31,1,268.74
14540.0,9,3,383,918.46,62,1,306.15333333333336
14541.0,168,5,418,819.4,62,1,163.88
14542.0,185,1,19,103.25,5,1,103.25
14543.0,28,16,615,3389.28,39,1,211.83
14544.0,24,2,1521,1990.5,94,1,995.25
14546.0,5,5,1199,2303.25,227,1,460.65
14547.0,3,8,2274,3556.14,166,1,444.5175
14548.0,150,2,64,163.2,1,1,81.6
14549.0,311,1,121,248.89000000000001,49,1,248.89000000000001
14550.0,10,2,381,732.1700000000001,36,1,366.08500000000004
14551.0,18,2,106,186.23,9,1,93.115
14552.0,151,1,85,152.57,54,1,152.57
14553.0,19,5,486,828.62,100,1,165.724
14554.0,10,4,1399,2180.13,139,1,545.0325
14555.0,57,2,101,245.79,16,1,122.895
14557.0,85,1,510,788.38,16,1,788.38
14560.0,7,22,1211,2186.47,35,1,99.38499999999999
14561.0,75,3,970,1021.76,62,1,340.58666666666664
14562.0,3,18,1753,4795.57,177,1,266.42055555555555
14565.0,95,4,1438,2674.07,101,1,668.5175
14566.0,110,1,400,716.0,2,0,716.0
14567.0,56,2,400,1494.96,32,1,747.48
14569.0,1,1,75,218.99,9,1,218.99
14570.0,280,2,59,82.47,17,1,41.235
14572.0,3,7,1284,2552.1,168,1,364.5857142857143
14573.0,179,8,479,1566.09,112,1,195.76125
14576.0,372,1,12,35.400000000000006,1,1,35.400000000000006
14577.0,12,4,333,804.47,81,1,201.1175
14578.0,3,1,186,129.21,20,1,129.21
14581.0,16,1,217,138.6,16,1,138.6
14582.0,40,1,73,114.11,6,1,114.11
14583.0,5,5,655,807.07,204,1,161.41400000000002
14584.0,169,4,376,1018.31,67,1,254.5775
14585.0,50,1,91,157.05,29,1,157.05
14586.0,276,1,384,192.0,15,1,192.0
14587.0,18,9,638,1296.95,142,1,144.10555555555555
14589.0,371,1,5,39.75,3,1,39.75
14591.0,15,4,1127,1152.84,126,1,288.21
14592.0,35,3,359,506.98,117,1,168.99333333333334
14593.0,21,3,300,519.16,114,1,173.0533333333333
14594.0,7,2,160,345.88,44,1,172.94
14595.0,19,6,930,1610.16,87,1,268.36
14597.0,11,2,535,788.89,43,1,394.445
14598.0,44,1,136,201.10999999999999,46,1,201.10999999999999
14600.0,305,1,115,358.63,23,1,358.63
14601.0,10,1,120,177.0,5,1,177.0
14603.0,274,1,400,660.0,2,1,660.0
14608.0,4,4,385,1588.15,7,1,397.0375
14609.0,72,4,7026,601.56,2,1,150.39
14616.0,242,3,104,406.08000000000004,2,1,135.36
14618.0,9,3,262,523.44,9,1,174.48000000000002
14619.0,245,1,152,394.44,20,1,394.44
14620.0,205,2,165,338.85,20,1,169.425
14621.0,1,5,929,1691.48,76,1,338.296
14622.0,184,1,112,239.28,15,1,239.28
14623.0,32,5,369,777.12,93,1,155.424
14624.0,57,2,162,225.85,13,1,112.925
14625.0,196,2,335,899.63,51,1,449.815
14626.0,23,4,1297,2512.77,100,1,628.1925
14628.0,91,2,205,519.5600000000001,18,1,259.78000000000003
14629.0,4,2,352,943.51,131,1,471.755
14631.0,50,3,558,972.26,34,1,324.08666666666664
14632.0,262,1,96,114.56,8,1,114.56
14633.0,266,1,60,272.90000000000003,15,1,272.90000000000003
14636.0,36,2,225,572.6500000000001,25,1,286.32500000000005
14638.0,50,1,166,443.6,16,1,443.6
14639.0,52,6,1429,2968.59,137,1,494.76500000000004
14640.0,24,6,803,2020.43,80,1,336.73833333333334
14641.0,21,1,90,110.46,7,1,110.46
14642.0,58,1,76,96.12,2,1,96.12
14643.0,170,2,551,592.0500000000001,23,1,296.02500000000003
14644.0,67,2,258,830.76,26,1,415.38
14645.0,156,2,348,512.02,24,1,256.01
14647.0,201,1,91,236.04000000000002,24,1,236.04000000000002
14649.0,4,4,436,740.32,122,1,185.08
14651.0,67,2,329,630.13,89,1,315.065
14652.0,77,1,42,77.37,19,1,77.37
14653.0,1,7,837,1814.8,147,1,259.25714285714287
14655.0,8,4,982,1702.68,30,1,425.67
14656.0,169,2,105,263.9,67,1,131.95
14657.0,17,4,433,778.73,90,1,194.6825
14658.0,5,2,42,199.69,23,1,99.845
14659.0,8,9,1087,2217.14,135,1,246.34888888888887
14660.0,86,2,222,275.08,22,1,137.54
14661.0,26,1,31,97.75,3,1,97.75
14662.0,28,4,544,714.48,138,1,178.62
14664.0,19,2,444,588.22,67,1,294.11
14665.0,60,5,670,1616.24,57,1,323.248
14666.0,24,1,124,141.7,11,1,141.7
14669.0,241,3,689,1156.41,141,1,385.47
14670.0,280,2,297,332.99,92,1,166.495
14672.0,234,2,406,700.15,55,1,350.075
14673.0,3,5,992,1725.0,38,1,345.0
14675.0,16,1,321,567.35,84,1,567.35
14676.0,31,6,2500,2548.2400000000002,29,1,424.7066666666667
14681.0,71,3,76,498.95,6,1,166.31666666666666
14682.0,187,2,80,52.0,1,1,26.0
14684.0,25,5,777,1114.1,215,1,222.82
14687.0,106,1,438,508.38,14,1,508.38
14688.0,7,21,3179,5025.41,126,1,239.30523809523808
14689.0,208,1,69,96.15,10,1,96.15
14690.0,44,2,157,313.55,36,1,156.775
14691.0,30,5,707,2114.33,50,1,422.866
14692.0,137,4,262,582.7,52,1,145.675
14693.0,264,1,27,152.25,6,1,152.25
14696.0,4,7,1242,1731.29,94,1,247.32714285714286
14697.0,218,2,70,78.8,11,1,39.4
14698.0,1,5,558,1163.99,140,1,232.798
14699.0,214,1,77,109.13000000000001,8,1,109.13000000000001
14700.0,32,3,1298,2161.82,78,1,720.6066666666667
14701.0,10,9,875,2440.17,249,1,271.13
14702.0,1,17,1395,3168.59,185,1,186.38764705882355
14703.0,14,1,183,318.17,22,1,318.17
14704.0,19,7,995,1403.6,274,1,200.5142857142857
14708.0,2,3,621,1126.37,25,1,375.45666666666665
14709.0,15,13,2164,4267.14,69,1,328.2415384615385
14710.0,14,4,355,585.87,117,1,146.4675
14711.0,10,11,881,2693.71,198,1,244.88272727272727
14712.0,29,3,255,854.19,14,1,284.73
14713.0,9,11,1506,2485.62,129,1,225.96545454545455
14714.0,24,1,229,160.19,10,1,160.19
14715.0,24,4,458,769.03,54,1,192.2575
14716.0,43,2,431,272.07,41,1,136.035
14719.0,1,5,1000,1538.99,166,1,307.798
14720.0,5,3,207,656.01,33,1,218.67
14722.0,147,1,116,174.52,27,1,174.52
14723.0,10,6,586,903.5600000000001,167,1,150.59333333333333
14725.0,24,1,535,559.23,37,1,559.23
14727.0,274,1,62,268.58,10,1,268.58
14729.0,373,1,180,296.9,65,1,296.9
14730.0,1,8,1003,1736.73,290,1,217.09125
14731.0,47,3,132,226.26,26,1,75.42
14732.0,8,8,1305,2606.85,97,1,325.85625
14733.0,16,12,3132,8735.11,88,1,727.9258333333333
14735.0,3,31,2165,5746.49,92,1,185.37064516129033
14737.0,3,3,325,1139.55,14,1,379.84999999999997
14738.0,42,7,561,1205.8500000000001,33,1,172.26428571428573
14739.0,4,7,3736,3797.28,42,1,542.4685714285714
14740.0,197,3,677,1331.51,79,1,443.83666666666664
14741.0,11,6,761,1309.14,32,1,218.19000000000003
14744.0,16,7,614,1059.78,19,1,151.39714285714285
14745.0,112,5,956,1145.36,42,1,229.07199999999997
14747.0,249,1,78,310.5,17,1,310.5
14748.0,29,5,1182,1328.5,81,1,265.7
14752.0,43,1,260,389.64,5,1,389.64
14753.0,87,1,185,484.65000000000003,26,1,484.65000000000003
14754.0,44,2,486,638.05,38,1,319.025
14755.0,9,11,2115,4738.88,124,1,430.80727272727273
14756.0,15,1,416,738.96,38,1,738.96
14757.0,75,1,154,402.8,18,1,402.8
14758.0,144,4,415,1465.46,53,1,366.365
14759.0,4,3,560,1575.62,89,1,525.2066666666666
14760.0,297,1,40,89.2,5,1,89.2
14761.0,58,2,106,236.10000000000002,10,1,118.05000000000001
14762.0,263,1,316,290.02,20,1,290.02
14764.0,46,1,142,218.3,4,1,218.3
14765.0,29,3,110,243.61,37,1,81.20333333333333
14766.0,8,6,1149,2195.71,100,1,365.95166666666665
14768.0,17,2,52,192.60000000000002,4,1,96.30000000000001
14770.0,232,2,460,787.92,46,1,393.96
